fecha,proveedor_id,score_cumplimiento,is_outlier,year,month,quarter,day_of_week,day_of_month,week_of_year,is_month_start,is_month_end,is_quarter_start,is_quarter_end,risk_target,categoria_gasto_Logística,categoria_gasto_Materiales,categoria_gasto_Servicios,categoria_gasto_Tecnología,método_pago_Cheque,método_pago_Efectivo,método_pago_Transferencia,indicadores_economicos_encoded,estacionalidad_encoded,monto_scaled,tiempo_procesamiento_scaled
2021-05-04,1073,0.53,False,2021,5,2,1,4,18,0,0,0,0,0,False,False,True,False,False,True,False,0,0,-0.21115134220219992,-1.1551887301181198
2021-05-04,1079,0.83,False,2021,5,2,1,4,18,0,0,0,0,0,True,False,False,False,False,True,False,1,0,-0.15934051041485325,-1.1551887301181198
2021-05-08,1074,0.4,False,2021,5,2,5,8,18,0,0,0,0,1,False,True,False,False,False,True,False,0,0,0.341127716978556,0.7708395604124618
2021-05-18,1031,0.72,False,2021,5,2,1,18,20,0,0,0,0,0,False,False,False,True,False,False,True,1,0,0.005942224150563758,-1.5403943882242361
2021-05-05,1044,0.88,False,2021,5,2,2,5,18,0,0,0,0,0,True,False,False,False,False,True,False,1,0,-0.1977112732650111,-1.1551887301181198
2021-05-13,1060,0.22,False,2021,5,2,3,13,19,0,0,0,0,1,True,False,False,False,False,True,False,0,0,0.16715173027629002,-0.38477741390588716
2021-05-15,1069,0.81,False,2021,5,2,5,15,19,0,0,0,0,0,True,False,False,False,True,False,False,2,0,0.297178057588433,-1.5403943882242361
2021-05-12,1087,0.76,False,2021,5,2,2,12,19,0,0,0,0,0,True,False,False,False,True,False,False,0,0,0.06200062489447529,-0.38477741390588716
2021-05-22,1096,0.36,False,2021,5,2,5,22,20,0,0,0,0,1,False,False,True,False,True,False,False,0,0,0.47036158739581757,0.0004282442002291439
2021-05-24,1052,0.99,False,2021,5,2,0,24,21,0,0,0,0,0,False,False,True,False,False,False,True,1,0,0.39043438497807786,1.5412508766246944
2021-05-23,1050,0.26,False,2021,5,2,6,23,20,0,0,0,0,1,False,False,False,True,False,True,False,1,0,0.06624819385103942,-1.5403943882242361
2021-05-18,1075,0.25,False,2021,5,2,1,18,20,0,0,0,0,1,False,False,False,True,False,True,False,1,0,0.5062678093028945,0.0004282442002291439
2021-05-14,1055,0.77,False,2021,5,2,4,14,19,0,0,0,0,0,True,False,False,False,False,False,True,2,0,0.39556950565690946,-1.1551887301181198
2021-05-19,1026,0.43,False,2021,5,2,2,19,20,0,0,0,0,1,True,False,False,False,False,True,False,0,0,0.38384114361266436,1.5412508766246944
2021-05-24,1037,0.33,False,2021,5,2,0,24,21,0,0,0,0,1,True,False,False,False,True,False,False,0,0,0.2962429584524727,0.3856339023063455
2021-05-24,1061,0.18,False,2021,5,2,0,24,21,0,0,0,0,1,False,False,False,True,False,False,True,2,0,-0.26886597785641375,-1.1551887301181198
2021-05-05,1017,0.77,False,2021,5,2,2,5,18,0,0,0,0,0,True,False,False,False,False,True,False,0,0,0.4454150443449506,-0.7699830720120036
2021-05-14,1063,0.79,False,2021,5,2,4,14,19,0,0,0,0,0,False,True,False,False,False,False,True,0,0,0.11130729289399681,1.156045218518578
2021-05-21,1076,0.57,False,2021,5,2,4,21,20,0,0,0,0,0,False,False,False,True,False,False,True,1,0,0.7019967377696551,-1.5403943882242361
2021-05-04,1029,0.96,False,2021,5,2,1,4,18,0,0,0,0,0,False,True,False,False,False,True,False,2,0,0.5720655052848982,-0.7699830720120036
2021-05-27,1048,0.32,False,2021,5,2,3,27,21,0,0,0,0,1,True,False,False,False,True,False,False,1,0,0.33197483984267584,-1.5403943882242361
2021-05-16,1040,0.22,False,2021,5,2,6,16,19,0,0,0,0,1,False,False,True,False,False,True,False,2,0,-0.017823558126929727,1.156045218518578
2021-05-20,1012,0.68,False,2021,5,2,3,20,20,0,0,0,0,0,False,True,False,False,False,True,False,1,0,-0.06835060974456897,-1.5403943882242361
2021-05-14,1033,0.76,False,2021,5,2,4,14,19,0,0,0,0,0,False,False,False,True,True,False,False,0,0,0.07413313995510973,0.0004282442002291439
2021-05-09,1099,0.22,False,2021,5,2,6,9,18,0,0,0,0,1,False,True,False,False,False,True,False,2,0,0.21611764181101267,-0.38477741390588716
2021-05-02,1093,0.08,False,2021,5,2,6,2,17,0,0,0,0,1,False,False,False,True,False,True,False,2,0,0.027924978414574416,0.7708395604124618
2021-05-23,1024,0.81,False,2021,5,2,6,23,20,0,0,0,0,0,True,False,False,False,False,True,False,1,0,0.2561129412956779,0.0004282442002291439
2021-05-12,1065,0.98,False,2021,5,2,2,12,19,0,0,0,0,0,False,True,False,False,False,False,True,2,0,-0.10833006009133624,1.156045218518578
2021-05-07,1099,0.64,False,2021,5,2,4,7,18,0,0,0,0,0,False,False,True,False,False,False,True,0,0,0.7386003217442277,-1.5403943882242361
2021-05-15,1017,0.28,False,2021,5,2,5,15,19,0,0,0,0,1,False,True,False,False,False,False,True,0,0,-0.16822395220647393,0.0004282442002291439
2021-05-15,1004,1.0,False,2021,5,2,5,15,19,0,0,0,0,0,False,False,True,False,False,True,False,0,0,0.6908785675344691,-0.38477741390588716
2021-05-08,1018,0.89,False,2021,5,2,5,8,18,0,0,0,0,0,False,False,False,True,True,False,False,1,0,0.6717328089541338,-0.7699830720120036
2021-05-28,1041,0.51,False,2021,5,2,4,28,21,0,0,0,0,0,True,False,False,False,False,False,True,2,0,0.2669854498934508,0.0004282442002291439
2021-05-12,1017,0.83,False,2021,5,2,2,12,19,0,0,0,0,0,True,False,False,False,True,False,False,1,0,0.475029158506669,-0.7699830720120036
2021-05-04,1031,0.82,False,2021,5,2,1,4,18,0,0,0,0,0,False,False,True,False,False,True,False,0,0,0.17387176474488444,1.156045218518578
2021-05-22,1020,0.93,False,2021,5,2,5,22,20,0,0,0,0,0,False,False,False,True,False,False,True,2,0,0.37611468888757055,-0.7699830720120036
2021-05-12,1009,0.84,False,2021,5,2,2,12,19,0,0,0,0,0,True,False,False,False,False,True,False,0,0,0.07433125417883008,-1.5403943882242361
2021-05-18,1036,0.64,False,2021,5,2,1,18,20,0,0,0,0,0,False,False,False,True,True,False,False,2,0,0.033234439610279755,1.5412508766246944
2021-05-21,1048,0.61,False,2021,5,2,4,21,20,0,0,0,0,0,False,False,True,False,False,False,True,2,0,0.3221008269324534,1.5412508766246944
2021-05-12,1085,0.47,False,2021,5,2,2,12,19,0,0,0,0,1,False,False,True,False,False,False,True,1,0,0.2385917193498497,0.3856339023063455
2021-05-02,1012,0.63,False,2021,5,2,6,2,17,0,0,0,0,0,False,True,False,False,False,False,True,2,0,0.32346385279164924,-1.5403943882242361
2021-05-13,1054,0.8,False,2021,5,2,3,13,19,0,0,0,0,0,True,False,False,False,False,False,True,0,0,0.01812228662489103,1.156045218518578
2021-05-09,1016,0.97,False,2021,5,2,6,9,18,0,0,0,0,0,True,False,False,False,True,False,False,2,0,0.10183743300016404,-1.1551887301181198
2021-05-07,1008,0.47,False,2021,5,2,4,7,18,0,0,0,0,1,False,True,False,False,False,False,True,0,0,-0.19327351465367523,1.5412508766246944
2021-05-04,1087,0.57,False,2021,5,2,1,4,18,0,0,0,0,0,False,False,True,False,False,True,False,1,0,-0.22623972148074206,1.156045218518578
2021-05-28,1043,0.44,False,2021,5,2,4,28,21,0,0,0,0,1,False,False,True,False,False,False,True,0,0,-0.016492230543529076,-0.7699830720120036
2021-05-27,1077,0.67,False,2021,5,2,3,27,21,0,0,0,0,0,False,False,True,False,True,False,False,2,0,-0.20333771721866942,0.0004282442002291439
2021-05-15,1045,0.63,False,2021,5,2,5,15,19,0,0,0,0,0,False,False,True,False,False,False,True,0,0,-0.17255076685252613,1.5412508766246944
2021-05-03,1007,0.02,False,2021,5,2,0,3,18,0,0,0,0,1,False,False,False,True,True,False,False,0,0,0.5667956669339371,-1.5403943882242361
2021-05-22,1036,0.54,False,2021,5,2,5,22,20,0,0,0,0,0,True,False,False,False,True,False,False,2,0,-0.2402186611064505,1.5412508766246944
2021-05-07,1018,0.09,False,2021,5,2,4,7,18,0,0,0,0,1,True,False,False,False,False,True,False,0,0,0.40625182459991094,-0.38477741390588716
2021-05-21,1062,0.03,False,2021,5,2,4,21,20,0,0,0,0,1,False,False,True,False,False,False,True,2,0,0.0034222112248409858,-0.38477741390588716
2021-05-21,1091,0.79,False,2021,5,2,4,21,20,0,0,0,0,0,False,False,True,False,False,False,True,1,0,0.6279099426671918,-0.38477741390588716
2021-06-01,1026,0.26,False,2021,6,2,1,1,22,1,0,0,0,1,False,False,True,False,True,False,False,0,0,-0.7472325824515802,1.156045218518578
2021-06-02,1008,0.59,False,2021,6,2,2,2,22,0,0,0,0,0,False,True,False,False,False,True,False,0,0,-0.7295607936957247,-1.1551887301181198
2021-06-26,1038,0.02,False,2021,6,2,5,26,25,0,0,0,0,1,False,False,False,True,False,False,True,2,0,-0.4382219408615207,0.3856339023063455
2021-06-11,1064,0.26,False,2021,6,2,4,11,23,0,0,0,0,1,False,True,False,False,False,True,False,0,0,-0.7053987829707901,1.5412508766246944
2021-06-08,1070,0.66,False,2021,6,2,1,8,23,0,0,0,0,0,False,False,False,True,True,False,False,1,0,-0.7481756061564889,-1.5403943882242361
2021-06-05,1089,0.03,False,2021,6,2,5,5,22,0,0,0,0,1,False,True,False,False,False,True,False,1,0,-0.7213826385405483,0.3856339023063455
2021-06-26,1070,0.08,False,2021,6,2,5,26,25,0,0,0,0,1,False,True,False,False,False,False,True,0,0,-0.5488647725248643,1.156045218518578
2021-06-19,1006,0.29,False,2021,6,2,5,19,24,0,0,0,0,1,False,False,False,True,False,True,False,1,0,-0.2020063896352684,-1.1551887301181198
2021-06-07,1071,0.88,False,2021,6,2,0,7,23,0,0,0,0,0,False,False,True,False,True,False,False,1,0,-0.2996608527915053,0.0004282442002291439
2021-06-03,1079,0.76,False,2021,6,2,3,3,22,0,0,0,0,0,False,False,True,False,False,False,True,0,0,-0.6991779963459711,0.3856339023063455
2021-06-27,1066,0.02,False,2021,6,2,6,27,25,0,0,0,0,1,False,False,True,False,True,False,False,2,0,-0.6417169468981198,0.0004282442002291439
2021-06-25,1009,0.5,False,2021,6,2,4,25,25,0,0,0,0,0,False,True,False,False,False,True,False,0,0,-0.5679392099846597,-0.7699830720120036
2021-06-18,1070,0.27,False,2021,6,2,4,18,24,0,0,0,0,1,True,False,False,False,True,False,False,0,0,-0.19264747370671895,-0.38477741390588716
2021-06-07,1084,0.65,False,2021,6,2,0,7,23,0,0,0,0,0,False,True,False,False,False,True,False,0,0,-0.7810467181561701,0.7708395604124618
2021-06-19,1052,0.72,False,2021,6,2,5,19,24,0,0,0,0,0,True,False,False,False,False,False,True,0,0,-0.6460199878373257,-0.38477741390588716
2021-06-07,1094,0.86,False,2021,6,2,0,7,23,0,0,0,0,0,True,False,False,False,True,False,False,2,0,-0.37466689789203134,1.5412508766246944
2021-06-27,1086,0.48,False,2021,6,2,6,27,25,0,0,0,0,1,False,False,True,False,True,False,False,2,0,-0.20358337885608263,-1.1551887301181198
2021-06-28,1056,0.99,False,2021,6,2,0,28,26,0,0,0,0,0,True,False,False,False,False,True,False,1,0,-0.7932426297683951,0.0004282442002291439
2021-06-08,1090,0.98,False,2021,6,2,1,8,23,0,0,0,0,0,False,True,False,False,True,False,False,1,0,-0.7409325501372729,1.156045218518578
2021-06-11,1085,0.88,False,2021,6,2,4,11,23,0,0,0,0,0,False,True,False,False,True,False,False,0,0,-0.7421608583243392,0.0004282442002291439
2021-06-25,1026,0.57,False,2021,6,2,4,25,25,0,0,0,0,0,False,False,True,False,False,False,True,1,0,-0.8915469075784347,1.156045218518578
2021-06-05,1053,0.4,False,2021,6,2,5,5,22,0,0,0,0,1,False,False,False,True,False,True,False,2,0,-0.4660926498545002,1.156045218518578
2021-06-26,1003,0.36,False,2021,6,2,5,26,25,0,0,0,0,1,False,True,False,False,False,True,False,1,0,-0.41750711762932063,1.5412508766246944
2021-06-20,1087,0.01,False,2021,6,2,6,20,24,0,0,0,0,1,True,False,False,False,False,False,True,1,0,-0.4672496369210271,0.3856339023063455
2021-06-01,1022,0.25,False,2021,6,2,1,1,22,1,0,0,0,1,False,True,False,False,False,False,True,1,0,-0.854784832224886,-0.38477741390588716
2021-06-09,1047,0.72,False,2021,6,2,2,9,23,0,0,0,0,0,False,True,False,False,False,True,False,0,0,-0.8563063494630582,-0.7699830720120036
2021-06-28,1082,0.6,False,2021,6,2,0,28,26,0,0,0,0,0,False,True,False,False,False,False,True,1,0,-0.7533265759732182,0.0004282442002291439
2021-06-05,1041,0.92,False,2021,6,2,5,5,22,0,0,0,0,0,False,False,False,True,False,False,True,2,0,-0.6950334467857413,0.3856339023063455
2021-06-05,1002,0.05,False,2021,6,2,5,5,22,0,0,0,0,1,True,False,False,False,False,False,True,2,0,-0.3329995143591666,-0.7699830720120036
2021-06-18,1090,0.16,False,2021,6,2,4,18,24,0,0,0,0,1,False,False,True,False,False,True,False,2,0,-0.7905324271879006,-1.1551887301181198
2021-06-09,1002,0.79,False,2021,6,2,2,9,23,0,0,0,0,0,False,True,False,False,False,False,True,2,0,-0.874651726579563,0.7708395604124618
2021-06-26,1027,0.36,False,2021,6,2,5,26,25,0,0,0,0,1,True,False,False,False,True,False,False,1,0,-0.6193855116003613,0.0004282442002291439
2021-06-06,1062,0.12,False,2021,6,2,6,6,22,0,0,0,0,1,True,False,False,False,True,False,False,0,0,-0.6030371258589576,1.5412508766246944
2021-06-04,1080,1.0,False,2021,6,2,4,4,22,0,0,0,0,0,False,False,True,False,False,True,False,2,0,-0.5778607703085751,-0.7699830720120036
2021-06-22,1030,0.79,False,2021,6,2,1,22,25,0,0,0,0,0,False,True,False,False,False,False,True,2,0,-0.3035597407143219,1.156045218518578
2021-06-28,1009,0.41,False,2021,6,2,0,28,26,0,0,0,0,1,False,False,False,True,True,False,False,0,0,-0.8353141663176494,0.3856339023063455
2021-06-01,1048,0.82,False,2021,6,2,1,1,22,1,0,0,0,0,True,False,False,False,False,True,False,0,0,-0.3932579366459494,-0.38477741390588716
2021-06-05,1085,0.68,False,2021,6,2,5,5,22,0,0,0,0,0,False,False,True,False,True,False,False,2,0,-0.6602683628072936,1.5412508766246944
2021-06-01,1093,0.79,False,2021,6,2,1,1,22,1,0,0,0,0,False,False,False,True,False,False,True,2,0,-0.6806741278504901,0.0004282442002291439
2021-06-12,1020,0.82,False,2021,6,2,5,12,23,0,0,0,0,0,True,False,False,False,False,True,False,0,0,-0.2264853831181556,0.3856339023063455
2021-06-26,1099,0.08,False,2021,6,2,5,26,25,0,0,0,0,1,False,True,False,False,True,False,False,2,0,-0.7255509618076248,1.5412508766246944
2021-06-26,1052,0.62,False,2021,6,2,5,26,25,0,0,0,0,0,True,False,False,False,False,True,False,2,0,-0.4380634494825446,0.7708395604124618
2021-06-08,1086,0.01,False,2021,6,2,1,8,23,0,0,0,0,1,False,False,False,True,True,False,False,1,0,-0.7060961450382859,0.0004282442002291439
2021-06-19,1075,0.04,False,2021,6,2,5,19,24,0,0,0,0,1,False,False,False,True,True,False,False,0,0,-0.5368352768605642,-1.1551887301181198
2021-06-11,1088,0.9,False,2021,6,2,4,11,23,0,0,0,0,0,False,True,False,False,False,False,True,1,0,-0.33318177944498933,-0.38477741390588716
2021-06-01,1053,0.53,False,2021,6,2,1,1,22,1,0,0,0,0,False,True,False,False,False,False,True,1,0,-0.263564441229657,-1.1551887301181198
2021-06-06,1056,0.74,False,2021,6,2,6,6,22,0,0,0,0,0,False,False,True,False,True,False,False,0,0,-0.2949536588359096,-0.7699830720120036
2021-06-09,1019,0.84,False,2021,6,2,2,9,23,0,0,0,0,0,False,True,False,False,False,True,False,1,0,-0.482092354562156,-0.7699830720120036
2021-06-02,1048,0.95,False,2021,6,2,2,2,22,0,0,0,0,0,False,False,True,False,False,True,False,2,0,-0.7252973756012625,-0.38477741390588716
2021-06-05,1006,0.87,False,2021,6,2,5,5,22,0,0,0,0,0,False,False,False,True,False,False,True,1,0,-0.4244173417526868,0.3856339023063455
2021-06-24,1028,0.48,False,2021,6,2,3,24,25,0,0,0,0,1,False,False,False,True,True,False,False,0,0,-0.38891527286199923,-0.7699830720120036
2021-06-14,1047,0.34,False,2021,6,2,0,14,24,0,0,0,0,1,True,False,False,False,False,False,True,2,0,-0.8990118515282177,-1.5403943882242361
2021-06-17,1092,0.15,False,2021,6,2,3,17,24,0,0,0,0,1,True,False,False,False,True,False,False,2,0,-0.5863955310664478,-1.5403943882242361
2021-06-04,1012,0.4,False,2021,6,2,4,4,22,0,0,0,0,1,False,False,True,False,True,False,False,2,0,-0.29162533987740785,1.5412508766246944
2021-06-24,1002,0.37,False,2021,6,2,3,24,25,0,0,0,0,1,False,True,False,False,False,False,True,2,0,-0.5496413802818481,1.5412508766246944
2021-06-03,1001,0.56,False,2021,6,2,3,3,22,0,0,0,0,0,False,True,False,False,False,True,False,1,0,-0.6796518584560931,0.0004282442002291439
2021-06-16,1015,0.67,False,2021,6,2,2,16,24,0,0,0,0,0,True,False,False,False,False,False,True,1,0,-0.27080749724887304,1.5412508766246944
2021-06-15,1093,0.98,False,2021,6,2,1,15,24,0,0,0,0,0,False,False,False,True,True,False,False,2,0,-0.7930920629583676,0.7708395604124618
2021-06-25,1005,0.73,False,2021,6,2,4,25,25,0,0,0,0,0,False,False,True,False,False,False,True,0,0,-0.7562031945016378,1.5412508766246944
2021-06-12,1044,0.64,False,2021,6,2,5,12,23,0,0,0,0,0,False,False,False,True,False,True,False,2,0,-0.4053508288618396,0.7708395604124618
2021-06-17,1070,0.34,False,2021,6,2,3,17,24,0,0,0,0,1,False,False,False,True,False,True,False,1,0,-0.6496969878295754,1.5412508766246944
2021-06-19,1004,0.03,False,2021,6,2,5,19,24,0,0,0,0,1,False,True,False,False,True,False,False,2,0,-0.3866409215736896,-1.1551887301181198
2021-06-04,1055,0.29,False,2021,6,2,4,4,22,0,0,0,0,1,False,False,True,False,False,False,True,1,0,-0.7917607353749668,1.156045218518578
2021-06-15,1070,0.77,False,2021,6,2,1,15,24,0,0,0,0,0,False,False,False,True,False,True,False,2,0,-0.7227773626755398,0.7708395604124618
2021-06-17,1097,0.21,False,2021,6,2,3,17,24,0,0,0,0,1,True,False,False,False,False,False,True,0,0,-0.7925373431319506,0.3856339023063455
2021-06-08,1031,0.71,False,2021,6,2,1,8,23,0,0,0,0,0,True,False,False,False,False,True,False,2,0,-0.21162681633912905,0.0004282442002291439
2021-06-20,1048,0.58,False,2021,6,2,6,20,24,0,0,0,0,0,False,True,False,False,True,False,False,0,0,-0.6110567896351577,-0.38477741390588716
2021-06-02,1012,0.17,False,2021,6,2,2,2,22,0,0,0,0,1,True,False,False,False,True,False,False,0,0,-0.6607993089268642,0.7708395604124618
2021-06-24,1029,0.26,False,2021,6,2,3,24,25,0,0,0,0,1,True,False,False,False,False,False,True,2,0,-0.8964522157577507,-0.7699830720120036
2021-06-26,1024,0.5,False,2021,6,2,5,26,25,0,0,0,0,0,False,False,False,True,True,False,False,0,0,-0.7948909401097485,1.156045218518578
2021-06-28,1084,0.42,False,2021,6,2,0,28,26,0,0,0,0,1,True,False,False,False,False,True,False,0,0,-0.5995820137972748,-1.1551887301181198
2021-06-22,1059,0.78,False,2021,6,2,1,22,25,0,0,0,0,0,True,False,False,False,True,False,False,1,0,-0.8568372955826288,-1.5403943882242361
2021-06-17,1058,0.73,False,2021,6,2,3,17,24,0,0,0,0,0,False,False,False,True,False,True,False,1,0,-0.5342122445385067,-1.1551887301181198
2021-06-10,1084,0.57,False,2021,6,2,3,10,23,0,0,0,0,0,False,True,False,False,False,True,False,0,0,-0.5748652832459235,1.5412508766246944
2021-06-15,1027,0.82,False,2021,6,2,1,15,24,0,0,0,0,0,False,True,False,False,True,False,False,2,0,-0.34713694536385115,0.0004282442002291439
2021-06-21,1057,0.56,False,2021,6,2,0,21,25,0,0,0,0,0,False,False,True,False,False,True,False,0,0,-0.42546338485393004,1.156045218518578
2021-06-01,1019,0.96,False,2021,6,2,1,1,22,1,0,0,0,0,True,False,False,False,False,True,False,2,0,-0.5814822983181832,-0.7699830720120036
2021-06-02,1033,0.22,False,2021,6,2,2,2,22,0,0,0,0,1,False,False,False,True,False,False,True,1,0,-0.7429136923744765,0.7708395604124618
2021-06-16,1004,0.71,False,2021,6,2,2,16,24,0,0,0,0,0,False,False,True,False,False,False,True,2,0,-0.3765370961639516,-1.1551887301181198
2021-06-28,1081,0.37,False,2021,6,2,0,28,26,0,0,0,0,1,False,True,False,False,False,False,True,0,0,-0.3904050918243764,1.156045218518578
2021-06-13,1059,0.28,False,2021,6,2,6,13,23,0,0,0,0,1,False,True,False,False,True,False,False,0,0,-0.7949781103681854,0.7708395604124618
2021-06-14,1042,0.18,False,2021,6,2,0,14,24,0,0,0,0,1,False,False,False,True,False,False,True,0,0,-0.23946582705631292,0.0004282442002291439
2021-06-22,1056,0.55,False,2021,6,2,1,22,25,0,0,0,0,0,False,False,True,False,False,True,False,0,0,-0.8598327826452805,-0.38477741390588716
2021-06-04,1056,0.22,False,2021,6,2,4,4,22,0,0,0,0,1,False,False,True,False,True,False,False,0,0,-0.8666637610791582,-1.5403943882242361
2021-06-16,1074,0.2,False,2021,6,2,2,16,24,0,0,0,0,1,False,False,False,True,True,False,False,2,0,-0.770134586713653,0.0004282442002291439
2021-06-23,1053,0.99,False,2021,6,2,2,23,25,0,0,0,0,0,False,False,False,True,True,False,False,0,0,-0.2433250921343857,1.5412508766246944
2021-06-15,1080,0.8,False,2021,6,2,1,15,24,0,0,0,0,0,False,False,True,False,True,False,False,1,0,-0.5274525872251684,-0.38477741390588716
2021-06-03,1044,0.75,False,2021,6,2,3,3,22,0,0,0,0,0,False,True,False,False,False,True,False,0,0,-0.33197724496476955,1.5412508766246944
2021-06-03,1085,0.79,False,2021,6,2,3,3,22,0,0,0,0,0,True,False,False,False,False,True,False,2,0,-0.7405917936724741,-1.1551887301181198
2021-06-11,1036,0.97,False,2021,6,2,4,11,23,0,0,0,0,0,False,True,False,False,False,False,True,0,0,-0.5491817552828165,-0.38477741390588716
2021-06-20,1083,0.57,False,2021,6,2,6,20,24,0,0,0,0,0,False,False,False,True,True,False,False,0,0,-0.6454256451661647,1.5412508766246944
2021-06-05,1047,0.22,False,2021,6,2,5,5,22,0,0,0,0,1,False,False,True,False,False,False,True,2,0,-0.3028782277847238,-0.38477741390588716
2021-06-03,1053,0.86,False,2021,6,2,3,3,22,0,0,0,0,0,False,False,True,False,False,True,False,0,0,-0.8903265239603174,0.0004282442002291439
