fecha,proveedor_id,categoria_gasto,monto,método_pago,tiempo_procesamiento,score_cumplimiento,indicadores_economicos,estacionalidad
2021-11-13,1034,Materiales,3366.51,Cheque,5,0.6,Creciente,Baja
2021-11-21,1081,Materiales,3598.2,Cheque,7,0.16,Decreciente,Baja
2021-11-26,1052,Materiales,2626.48,Transferencia,1,0.54,Creciente,Baja
2021-11-11,1018,Tecnología,3707.05,Transferencia,4,0.23,Creciente,Baja
2021-11-27,1068,Materiales,2792.2,Efectivo,2,0.74,Creciente,Baja
2021-11-05,1024,Materiales,2878.43,Efectivo,6,0.53,Decreciente,Baja
2021-11-22,1010,Servicios,2619.24,Efectivo,1,0.41,Creciente,Baja
2021-11-23,1073,Logística,3782.68,Cheque,7,0.27,Decreciente,Baja
2021-11-27,1016,Materiales,3638.04,Cheque,3,1.0,Creciente,Baja
2021-11-24,1035,Logística,3716.07,Transferencia,1,0.07,Decreciente,Baja
2021-11-22,1089,Materiales,3631.92,Efectivo,8,0.04,Creciente,Baja
2021-11-17,1094,Materiales,3162.9,Transferencia,7,0.22,Estable,Baja
2021-11-03,1095,Logística,3729.97,Efectivo,2,0.97,Estable,Baja
2021-11-21,1020,Servicios,3787.87,Efectivo,7,0.98,Estable,Baja
2021-11-22,1017,Materiales,3192.29,Efectivo,3,0.65,Creciente,Baja
2021-11-14,1059,Logística,2775.24,Cheque,9,0.88,Decreciente,Baja
2021-11-17,1017,Materiales,3391.35,Efectivo,8,0.21,Creciente,Baja
2021-11-12,1000,Tecnología,3795.48,Efectivo,5,0.97,Creciente,Baja
2021-11-01,1013,Tecnología,3663.72,Cheque,7,0.14,Creciente,Baja
2021-11-12,1007,Tecnología,3650.55,Efectivo,3,0.1,Creciente,Baja
2021-11-10,1065,Tecnología,3742.39,Cheque,1,0.11,Decreciente,Baja
2021-11-06,1050,Servicios,3691.54,Cheque,1,0.57,Creciente,Baja
2021-11-07,1078,Tecnología,3541.44,Transferencia,2,0.78,Estable,Baja
2021-11-11,1059,Logística,3467.44,Cheque,8,0.37,Estable,Baja
2021-11-25,1033,Materiales,2888.95,Cheque,1,0.98,Estable,Baja
2021-11-16,1035,Logística,3343.79,Cheque,5,0.43,Creciente,Baja
2021-11-07,1061,Tecnología,3216.42,Efectivo,9,0.15,Decreciente,Baja
2021-11-08,1000,Servicios,3650.71,Transferencia,9,0.47,Decreciente,Baja
2021-11-05,1084,Tecnología,3178.44,Efectivo,2,0.68,Decreciente,Baja
2021-11-05,1041,Tecnología,2714.16,Cheque,7,0.83,Creciente,Baja
2021-11-03,1000,Servicios,2557.55,Cheque,1,0.46,Decreciente,Baja
2021-11-10,1095,Servicios,3415.91,Transferencia,3,0.59,Estable,Baja
2021-11-28,1083,Servicios,3252.68,Transferencia,6,0.27,Decreciente,Baja
2021-11-26,1053,Servicios,2973.39,Cheque,9,0.65,Creciente,Baja
2021-11-04,1046,Servicios,2766.75,Cheque,2,0.99,Creciente,Baja
2021-11-17,1099,Servicios,3146.55,Efectivo,7,0.05,Decreciente,Baja
2021-11-25,1038,Materiales,2679.14,Cheque,4,0.89,Creciente,Baja
2021-11-18,1029,Tecnología,2979.95,Efectivo,2,0.56,Decreciente,Baja
2021-11-27,1006,Tecnología,3034.93,Transferencia,3,0.25,Decreciente,Baja
2021-11-24,1021,Servicios,3145.16,Efectivo,6,0.95,Estable,Baja
2021-11-17,1049,Logística,3146.43,Cheque,9,0.48,Creciente,Baja
2021-11-02,1044,Servicios,2879.05,Efectivo,8,0.33,Estable,Baja
2021-11-22,1073,Materiales,3635.74,Efectivo,9,0.18,Creciente,Baja
2021-11-11,1071,Logística,3004.74,Transferencia,4,0.24,Decreciente,Baja
2021-11-25,1090,Materiales,2844.07,Efectivo,4,0.83,Creciente,Baja
2021-11-20,1009,Logística,2775.47,Cheque,9,0.61,Decreciente,Baja
2021-11-05,1013,Logística,2962.69,Efectivo,8,0.91,Creciente,Baja
2021-11-20,1045,Servicios,2637.38,Efectivo,2,0.23,Estable,Baja
2021-11-13,1074,Materiales,2593.19,Efectivo,8,0.12,Estable,Baja
2021-11-05,1005,Logística,3323.13,Cheque,1,0.01,Decreciente,Baja
2021-11-06,1020,Materiales,3341.0,Efectivo,9,0.51,Estable,Baja
2021-11-06,1061,Servicios,3226.76,Cheque,9,1.0,Decreciente,Baja
2021-11-27,1096,Servicios,3523.58,Efectivo,8,0.69,Decreciente,Baja
2021-11-23,1018,Servicios,2601.15,Transferencia,5,0.31,Decreciente,Baja
2021-11-25,1087,Servicios,3745.14,Transferencia,5,0.88,Creciente,Baja
2021-11-20,1081,Tecnología,2672.48,Transferencia,3,0.78,Decreciente,Baja
2021-11-26,1098,Logística,3411.0,Cheque,5,0.02,Estable,Baja
2021-11-06,1061,Tecnología,2721.37,Cheque,4,0.82,Creciente,Baja
2021-11-24,1082,Servicios,3673.62,Cheque,1,0.3,Estable,Baja
2021-11-15,1052,Logística,3202.68,Efectivo,9,0.15,Decreciente,Baja
2021-11-02,1023,Logística,2656.18,Cheque,4,0.23,Decreciente,Baja
2021-11-14,1055,Materiales,3337.91,Cheque,3,0.47,Estable,Baja
2021-11-12,1061,Servicios,2562.83,Cheque,6,0.42,Creciente,Baja
2021-11-22,1033,Tecnología,3541.11,Cheque,1,0.29,Estable,Baja
2021-11-24,1021,Materiales,3381.1,Transferencia,5,0.17,Decreciente,Baja
2021-11-08,1067,Logística,2822.44,Efectivo,7,0.76,Creciente,Baja
2021-11-15,1056,Tecnología,3029.24,Transferencia,2,0.99,Decreciente,Baja
2021-11-20,1009,Servicios,2561.17,Efectivo,9,0.78,Decreciente,Baja
2021-11-10,1065,Tecnología,3436.08,Efectivo,6,0.3,Estable,Baja
2021-11-25,1007,Tecnología,2962.81,Transferencia,2,0.24,Decreciente,Baja
2021-11-24,1096,Tecnología,3280.33,Cheque,8,0.22,Estable,Baja
2021-11-26,1037,Materiales,3771.62,Transferencia,8,0.14,Creciente,Baja
2021-11-15,1061,Logística,2933.21,Efectivo,1,0.55,Decreciente,Baja
2021-11-08,1027,Tecnología,3814.36,Efectivo,1,0.61,Decreciente,Baja
2021-11-18,1009,Logística,3358.32,Cheque,1,0.71,Creciente,Baja
2021-11-08,1044,Materiales,2860.02,Transferencia,4,0.68,Estable,Baja
2021-11-10,1064,Servicios,3108.37,Efectivo,4,0.29,Decreciente,Baja
2021-11-26,1097,Servicios,3495.74,Transferencia,8,0.33,Creciente,Baja
2021-11-26,1066,Tecnología,3120.74,Cheque,1,0.68,Decreciente,Baja
2021-11-16,1008,Materiales,2638.6,Cheque,3,0.35,Estable,Baja
2021-11-27,1004,Servicios,2766.28,Efectivo,1,0.21,Estable,Baja
2021-11-07,1009,Materiales,3560.59,Cheque,9,0.37,Estable,Baja
2021-11-12,1011,Materiales,3378.28,Efectivo,9,0.27,Estable,Baja
2021-12-15,1076,Materiales,1197.25,Efectivo,6,0.65,Decreciente,Alta
2021-12-15,1099,Logística,1446.92,Transferencia,6,0.14,Creciente,Alta
2021-12-25,1084,Servicios,1407.39,Efectivo,7,0.59,Decreciente,Alta
2021-12-10,1044,Servicios,1184.33,Transferencia,1,0.57,Creciente,Alta
2021-12-25,1044,Logística,1072.98,Transferencia,7,0.97,Creciente,Alta
2021-12-13,1078,Tecnología,1057.06,Transferencia,2,0.88,Decreciente,Alta
2021-12-17,1083,Tecnología,1068.52,Efectivo,6,0.95,Creciente,Alta
2021-12-17,1083,Tecnología,1317.81,Transferencia,8,0.11,Estable,Alta
2021-12-14,1044,Logística,1046.78,Efectivo,5,0.87,Decreciente,Alta
2021-12-06,1054,Servicios,1192.33,Efectivo,3,0.13,Creciente,Alta
2021-12-27,1058,Logística,1404.71,Cheque,8,0.63,Decreciente,Alta
2021-12-07,1004,Servicios,1170.6,Efectivo,8,0.72,Creciente,Alta
2021-12-26,1031,Materiales,1409.87,Efectivo,4,0.16,Estable,Alta
2021-12-20,1005,Logística,1400.77,Cheque,8,0.63,Creciente,Alta
2021-12-05,1093,Servicios,1145.85,Cheque,5,0.05,Creciente,Alta
2021-12-28,1025,Materiales,1392.28,Cheque,5,0.29,Estable,Alta
2021-12-09,1036,Materiales,1401.95,Transferencia,3,0.92,Decreciente,Alta
2021-12-02,1012,Logística,1223.21,Transferencia,7,0.17,Creciente,Alta
2021-12-21,1092,Servicios,1127.78,Cheque,9,0.07,Creciente,Alta
2021-12-16,1068,Materiales,1286.38,Transferencia,9,0.44,Estable,Alta
2021-12-28,1024,Logística,1490.53,Cheque,1,0.85,Decreciente,Alta
2021-12-12,1012,Materiales,1346.76,Transferencia,1,0.08,Decreciente,Alta
2021-12-18,1087,Tecnología,1108.65,Efectivo,5,0.36,Estable,Alta
2021-12-04,1094,Logística,1368.77,Transferencia,1,0.9,Estable,Alta
2021-12-23,1019,Materiales,1238.39,Transferencia,4,0.12,Creciente,Alta
2021-12-28,1071,Logística,1322.23,Efectivo,1,0.31,Estable,Alta
2021-12-17,1059,Logística,1394.95,Cheque,2,0.78,Estable,Alta
2021-12-28,1072,Servicios,1283.15,Transferencia,2,0.54,Estable,Alta
2021-12-04,1020,Servicios,1435.73,Transferencia,4,0.83,Decreciente,Alta
2021-12-10,1060,Materiales,1388.87,Efectivo,8,0.11,Estable,Alta
2021-12-03,1083,Logística,1334.24,Efectivo,2,0.92,Creciente,Alta
2021-12-25,1078,Logística,1097.36,Efectivo,9,0.93,Creciente,Alta
2021-12-06,1025,Tecnología,1446.93,Efectivo,9,0.16,Creciente,Alta
2021-12-09,1053,Logística,1497.93,Cheque,2,0.03,Estable,Alta
2021-12-15,1041,Servicios,1090.3,Transferencia,1,0.99,Decreciente,Alta
2021-12-17,1010,Logística,1269.53,Transferencia,9,0.48,Estable,Alta
2021-12-05,1036,Servicios,1152.51,Transferencia,2,0.57,Estable,Alta
2021-12-27,1010,Tecnología,1405.39,Transferencia,8,0.62,Creciente,Alta
2021-12-14,1026,Materiales,1388.61,Cheque,3,0.79,Estable,Alta
2021-12-03,1093,Servicios,1092.3,Transferencia,1,0.81,Decreciente,Alta
2021-12-08,1082,Materiales,1467.89,Cheque,1,0.19,Creciente,Alta
2021-12-27,1033,Materiales,1112.76,Cheque,2,0.24,Decreciente,Alta
2021-12-15,1037,Materiales,1427.19,Efectivo,7,0.88,Decreciente,Alta
2021-12-12,1060,Materiales,1253.58,Efectivo,6,0.82,Decreciente,Alta
2021-12-01,1086,Servicios,1187.91,Transferencia,2,0.62,Estable,Alta
2021-12-14,1052,Tecnología,1101.16,Cheque,4,0.99,Estable,Alta
2021-12-02,1064,Logística,1105.94,Efectivo,2,0.74,Estable,Alta
2021-12-13,1002,Servicios,1358.13,Cheque,1,0.22,Estable,Alta
2021-12-17,1066,Tecnología,1301.26,Efectivo,3,0.85,Creciente,Alta
2021-12-12,1027,Logística,1082.71,Cheque,4,0.41,Estable,Alta
2021-12-08,1013,Materiales,1077.92,Transferencia,5,0.04,Creciente,Alta
2021-12-13,1051,Logística,1057.32,Transferencia,5,0.32,Decreciente,Alta
2021-12-03,1029,Logística,1399.9,Cheque,7,0.76,Creciente,Alta
2021-12-12,1057,Tecnología,1383.63,Efectivo,8,0.96,Estable,Alta
2021-12-08,1053,Logística,1050.23,Efectivo,9,0.28,Creciente,Alta
2021-12-01,1068,Materiales,1306.28,Transferencia,7,0.25,Estable,Alta
2021-12-11,1014,Servicios,1063.63,Transferencia,5,0.56,Estable,Alta
2021-12-04,1037,Servicios,1481.52,Transferencia,9,0.81,Creciente,Alta
2021-12-27,1077,Tecnología,1483.24,Efectivo,8,0.75,Creciente,Alta
2021-12-23,1013,Materiales,1376.67,Efectivo,9,0.56,Decreciente,Alta
2021-12-21,1056,Materiales,1492.97,Transferencia,8,0.63,Decreciente,Alta
2021-12-11,1058,Logística,1434.44,Cheque,6,0.24,Decreciente,Alta
2021-12-26,1007,Tecnología,1443.15,Efectivo,4,0.43,Decreciente,Alta
2021-12-05,1071,Materiales,1311.09,Transferencia,9,0.26,Decreciente,Alta
2021-12-05,1018,Materiales,1176.58,Cheque,9,0.88,Creciente,Alta
2021-12-02,1031,Materiales,1131.55,Efectivo,9,0.11,Decreciente,Alta
2021-12-10,1094,Servicios,1187.36,Cheque,3,0.68,Creciente,Alta
2021-12-27,1028,Servicios,1341.09,Cheque,3,0.26,Decreciente,Alta
2021-12-16,1040,Servicios,1108.51,Efectivo,6,0.48,Estable,Alta
2021-12-23,1074,Logística,1152.38,Transferencia,6,0.3,Decreciente,Alta
2021-12-27,1044,Logística,1259.23,Cheque,6,0.32,Estable,Alta
2021-12-05,1012,Logística,1139.33,Transferencia,5,0.26,Creciente,Alta
2021-12-25,1026,Materiales,1320.76,Efectivo,5,0.75,Decreciente,Alta
2021-12-23,1018,Servicios,1491.44,Cheque,2,0.37,Creciente,Alta
2021-12-16,1025,Materiales,1402.11,Cheque,7,0.73,Decreciente,Alta
2021-12-15,1052,Materiales,1360.44,Cheque,4,0.46,Creciente,Alta
2021-12-20,1050,Tecnología,1317.73,Cheque,3,0.55,Decreciente,Alta
2021-12-01,1036,Materiales,1269.38,Cheque,8,0.54,Decreciente,Alta
2021-12-03,1008,Logística,1115.61,Efectivo,4,0.98,Estable,Alta
2021-12-01,1091,Servicios,1476.91,Cheque,4,0.37,Creciente,Alta
2021-12-09,1095,Servicios,1147.23,Efectivo,8,0.21,Creciente,Alta
2021-12-07,1051,Materiales,1067.01,Transferencia,1,0.91,Creciente,Alta
2021-12-27,1053,Logística,1403.09,Efectivo,9,0.17,Creciente,Alta
2021-12-05,1002,Logística,1110.02,Cheque,7,0.83,Creciente,Alta
2021-12-18,1095,Logística,1210.17,Transferencia,2,0.15,Estable,Alta
2021-12-24,1068,Servicios,1034.85,Efectivo,6,0.66,Decreciente,Alta
2021-12-20,1007,Logística,1090.36,Efectivo,8,0.15,Estable,Alta
2021-12-17,1013,Logística,1108.79,Efectivo,5,0.92,Creciente,Alta
2021-12-14,1002,Materiales,1048.18,Cheque,6,0.57,Creciente,Alta
2021-12-04,1023,Tecnología,1355.46,Cheque,8,0.33,Decreciente,Alta
2021-12-25,1012,Logística,1447.47,Efectivo,6,0.14,Estable,Alta
2021-12-10,1042,Materiales,1210.89,Efectivo,9,0.37,Decreciente,Alta
2021-12-08,1028,Materiales,1466.64,Transferencia,9,0.71,Decreciente,Alta
2021-12-10,1071,Logística,1129.27,Cheque,9,0.38,Estable,Alta
2021-12-04,1050,Tecnología,1186.44,Cheque,6,0.25,Decreciente,Alta
2021-12-02,1041,Servicios,1097.33,Transferencia,9,0.58,Estable,Alta
2021-12-08,1030,Tecnología,1337.04,Efectivo,3,0.42,Estable,Alta
2021-12-14,1062,Logística,1234.64,Efectivo,5,0.17,Creciente,Alta
2021-12-21,1025,Tecnología,1333.33,Transferencia,2,0.15,Decreciente,Alta
2021-12-26,1017,Materiales,1409.04,Efectivo,8,0.71,Creciente,Alta
2021-12-20,1081,Materiales,1298.85,Efectivo,4,0.97,Decreciente,Alta
2021-12-15,1056,Tecnología,1340.65,Transferencia,6,0.23,Decreciente,Alta
2021-12-03,1006,Servicios,1497.6,Transferencia,6,0.77,Creciente,Alta
2021-12-04,1047,Tecnología,1173.01,Transferencia,5,0.09,Creciente,Alta
2021-12-27,1079,Logística,1203.67,Efectivo,1,0.38,Creciente,Alta
2021-12-16,1059,Servicios,1386.6,Transferencia,7,0.51,Estable,Alta
2021-12-20,1032,Tecnología,1332.32,Efectivo,8,0.27,Decreciente,Alta
2021-12-18,1002,Tecnología,1111.51,Cheque,1,0.53,Estable,Alta
2021-12-01,1003,Servicios,1212.34,Cheque,7,0.88,Decreciente,Alta
2021-12-21,1099,Tecnología,1259.12,Transferencia,4,0.94,Decreciente,Alta
2021-12-17,1003,Logística,1234.4,Efectivo,6,0.1,Estable,Alta
2021-12-19,1041,Materiales,1111.38,Efectivo,9,0.27,Estable,Alta
2021-12-08,1008,Logística,1492.08,Efectivo,5,0.98,Decreciente,Alta
2021-12-23,1050,Tecnología,1409.37,Transferencia,8,0.27,Creciente,Alta
2021-12-05,1016,Materiales,1266.02,Efectivo,5,0.69,Creciente,Alta
2021-12-10,1016,Servicios,1367.4,Efectivo,2,0.25,Creciente,Alta
2022-01-01,1005,Materiales,1647.23,Cheque,2,0.89,Estable,Alta
2022-01-20,1051,Logística,1599.64,Efectivo,7,0.22,Creciente,Alta
2022-01-12,1014,Logística,1191.65,Transferencia,6,0.68,Estable,Alta
2022-01-08,1067,Tecnología,1512.82,Cheque,7,0.58,Estable,Alta
2022-01-19,1056,Servicios,1290.15,Cheque,8,0.55,Estable,Alta
2022-01-14,1055,Logística,1476.11,Efectivo,4,0.86,Estable,Alta
2022-01-06,1006,Servicios,1706.61,Efectivo,1,0.1,Estable,Alta
2022-01-22,1050,Tecnología,1661.69,Efectivo,8,0.35,Creciente,Alta
2022-01-22,1057,Logística,1387.8,Cheque,8,0.54,Decreciente,Alta
2022-01-03,1063,Servicios,1322.58,Transferencia,3,0.81,Decreciente,Alta
2022-01-17,1025,Materiales,1289.62,Transferencia,3,0.22,Decreciente,Alta
2022-01-12,1057,Servicios,1461.67,Efectivo,5,0.8,Decreciente,Alta
2022-01-03,1030,Servicios,1220.27,Transferencia,3,0.4,Decreciente,Alta
2022-01-17,1065,Servicios,1471.35,Cheque,5,0.19,Estable,Alta
2022-01-18,1091,Servicios,1155.1,Transferencia,8,0.76,Creciente,Alta
2022-01-17,1012,Materiales,1341.24,Cheque,1,0.09,Estable,Alta
2022-01-26,1017,Tecnología,1281.26,Efectivo,2,0.51,Creciente,Alta
2022-01-17,1093,Servicios,1714.88,Transferencia,2,0.06,Creciente,Alta
2022-01-18,1074,Servicios,1574.06,Cheque,4,0.36,Creciente,Alta
2022-01-01,1012,Logística,1356.13,Efectivo,9,0.6,Creciente,Alta
2022-01-13,1023,Logística,1207.91,Efectivo,2,0.56,Decreciente,Alta
2022-01-28,1056,Materiales,1452.6,Efectivo,9,0.4,Creciente,Alta
2022-01-16,1028,Materiales,1277.52,Efectivo,7,0.43,Creciente,Alta
2022-01-02,1055,Materiales,1463.93,Transferencia,8,0.23,Decreciente,Alta
2022-01-21,1053,Logística,1636.47,Cheque,1,0.46,Estable,Alta
2022-01-13,1004,Servicios,1509.74,Transferencia,5,0.95,Estable,Alta
2022-01-12,1034,Logística,1520.13,Cheque,9,0.85,Estable,Alta
2022-01-09,1018,Tecnología,1466.59,Efectivo,4,0.15,Estable,Alta
2022-01-24,1054,Materiales,1689.51,Transferencia,2,0.03,Creciente,Alta
2022-01-01,1076,Materiales,1692.19,Efectivo,6,0.93,Decreciente,Alta
2022-01-12,1068,Materiales,1450.25,Cheque,2,0.53,Decreciente,Alta
2022-01-26,1043,Tecnología,1330.8,Efectivo,3,0.54,Estable,Alta
2022-01-03,1077,Servicios,1419.58,Transferencia,8,0.78,Decreciente,Alta
2022-01-12,1037,Servicios,1262.0,Transferencia,3,0.31,Creciente,Alta
2022-01-08,1061,Servicios,1521.6,Cheque,2,0.48,Estable,Alta
2022-01-24,1021,Materiales,1442.96,Cheque,6,0.97,Creciente,Alta
2022-01-22,1072,Servicios,1213.95,Transferencia,3,0.67,Creciente,Alta
2022-01-21,1039,Logística,1268.4,Transferencia,1,0.15,Creciente,Alta
2022-01-04,1025,Materiales,1431.15,Transferencia,3,0.13,Creciente,Alta
2022-01-25,1004,Tecnología,1666.61,Transferencia,6,0.2,Creciente,Alta
2022-01-19,1092,Tecnología,1481.23,Cheque,3,0.77,Estable,Alta
2022-01-24,1053,Servicios,1547.68,Transferencia,9,0.3,Creciente,Alta
2022-01-25,1085,Materiales,1350.0,Cheque,7,0.02,Estable,Alta
2022-01-11,1048,Logística,1484.12,Transferencia,5,0.94,Decreciente,Alta
2022-01-05,1002,Logística,1412.54,Transferencia,2,0.17,Creciente,Alta
2022-01-02,1091,Materiales,1534.75,Efectivo,9,0.01,Creciente,Alta
2022-01-12,1037,Servicios,1183.52,Efectivo,5,0.24,Decreciente,Alta
2022-01-18,1013,Tecnología,1439.04,Transferencia,7,0.24,Estable,Alta
2022-01-11,1046,Tecnología,1325.16,Cheque,9,0.42,Creciente,Alta
2022-01-27,1013,Logística,1342.59,Transferencia,4,0.92,Decreciente,Alta
2022-01-21,1074,Logística,1708.93,Efectivo,9,0.88,Decreciente,Alta
2022-01-06,1072,Logística,1259.77,Transferencia,1,0.46,Creciente,Alta
2022-01-27,1037,Tecnología,1333.97,Efectivo,6,0.41,Estable,Alta
2022-01-25,1063,Logística,1448.62,Transferencia,2,0.56,Estable,Alta
2022-01-22,1043,Tecnología,1652.43,Transferencia,8,0.24,Creciente,Alta
2022-01-15,1069,Tecnología,1394.81,Cheque,5,0.05,Decreciente,Alta
2022-01-23,1064,Servicios,1583.66,Efectivo,3,0.94,Creciente,Alta
2022-01-16,1024,Servicios,1648.59,Efectivo,2,0.19,Estable,Alta
2022-01-21,1015,Servicios,1333.26,Efectivo,8,0.2,Decreciente,Alta
2022-01-06,1014,Logística,1381.01,Cheque,7,0.47,Creciente,Alta
2022-01-26,1097,Tecnología,1360.12,Transferencia,9,0.49,Decreciente,Alta
2022-01-05,1080,Logística,1635.02,Cheque,8,0.02,Estable,Alta
2022-01-03,1002,Tecnología,1179.92,Transferencia,4,0.15,Estable,Alta
2022-01-23,1066,Servicios,1332.34,Cheque,2,0.38,Estable,Alta
2022-01-25,1036,Servicios,1546.46,Cheque,2,0.68,Creciente,Alta
2022-01-15,1080,Logística,1480.68,Efectivo,2,0.23,Decreciente,Alta
2022-01-02,1054,Tecnología,1406.14,Cheque,6,0.42,Creciente,Alta
2022-01-10,1037,Logística,1465.96,Transferencia,7,0.56,Creciente,Alta
2022-01-07,1062,Materiales,1268.36,Cheque,6,0.89,Creciente,Alta
2022-01-02,1000,Logística,1402.92,Cheque,2,0.33,Creciente,Alta
2022-01-26,1070,Servicios,1443.89,Transferencia,4,0.13,Decreciente,Alta
2022-01-07,1089,Tecnología,1674.46,Efectivo,3,0.49,Decreciente,Alta
2022-01-02,1018,Tecnología,1304.87,Transferencia,4,0.75,Creciente,Alta
2022-01-11,1051,Logística,1655.2,Transferencia,5,0.11,Creciente,Alta
2022-01-10,1029,Servicios,1526.16,Transferencia,7,0.42,Estable,Alta
2022-01-17,1054,Materiales,1166.07,Cheque,9,0.02,Estable,Alta
2022-01-13,1013,Logística,1572.56,Cheque,2,0.03,Decreciente,Alta
2022-01-27,1012,Tecnología,1174.85,Transferencia,8,0.48,Estable,Alta
2022-01-18,1083,Servicios,1729.98,Transferencia,3,0.3,Decreciente,Alta
2022-01-16,1089,Tecnología,1657.98,Efectivo,9,0.85,Decreciente,Alta
2022-01-09,1026,Tecnología,1325.94,Cheque,4,0.6,Decreciente,Alta
2022-01-02,1088,Tecnología,1302.89,Cheque,3,0.45,Estable,Alta
2022-01-25,1008,Tecnología,1374.48,Cheque,6,0.41,Estable,Alta
2022-01-21,1040,Materiales,1359.89,Cheque,9,0.5,Decreciente,Alta
2022-01-07,1047,Servicios,1369.23,Transferencia,7,0.04,Decreciente,Alta
2022-01-10,1011,Logística,1338.02,Transferencia,4,0.89,Creciente,Alta
2022-01-12,1009,Servicios,1512.82,Efectivo,3,1.0,Decreciente,Alta
2022-01-28,1005,Servicios,1249.13,Cheque,4,0.18,Decreciente,Alta
2022-01-25,1033,Servicios,1642.6,Cheque,3,0.12,Creciente,Alta
2022-01-02,1051,Logística,1623.22,Transferencia,3,0.14,Decreciente,Alta
2022-01-28,1040,Servicios,1429.33,Efectivo,9,0.66,Decreciente,Alta
2022-01-21,1082,Logística,1646.49,Transferencia,4,0.66,Decreciente,Alta
2022-01-11,1005,Logística,1296.97,Cheque,9,0.85,Creciente,Alta
2022-01-09,1001,Materiales,1164.46,Cheque,5,0.75,Estable,Alta
2022-01-04,1014,Tecnología,1511.71,Efectivo,7,0.45,Decreciente,Alta
2022-01-26,1016,Logística,1418.61,Transferencia,5,0.61,Creciente,Alta
2022-01-12,1015,Tecnología,1481.67,Cheque,1,0.69,Decreciente,Alta
2022-01-14,1027,Servicios,1673.39,Cheque,2,0.51,Creciente,Alta
2022-01-13,1084,Tecnología,1714.13,Efectivo,5,0.48,Decreciente,Alta
2022-01-24,1071,Tecnología,1520.51,Cheque,6,0.65,Creciente,Alta
2022-01-15,1009,Tecnología,1595.31,Cheque,7,0.56,Estable,Alta
2022-01-13,1009,Servicios,1202.7,Transferencia,2,0.64,Estable,Alta
2022-01-11,1009,Servicios,1247.09,Efectivo,9,0.61,Estable,Alta
2022-01-06,1072,Logística,1577.51,Efectivo,6,0.72,Decreciente,Alta
2022-01-16,1027,Logística,1403.29,Efectivo,2,0.64,Creciente,Alta
2022-01-23,1023,Materiales,1411.72,Transferencia,2,0.52,Decreciente,Alta
2022-01-16,1018,Servicios,1332.44,Efectivo,3,0.68,Decreciente,Alta
2022-02-26,1095,Servicios,5295.6,Transferencia,7,0.55,Decreciente,Alta
2022-02-17,1057,Servicios,5801.61,Transferencia,8,0.32,Decreciente,Alta
2022-02-09,1048,Servicios,6549.68,Cheque,1,0.13,Estable,Alta
2022-02-26,1031,Logística,6259.13,Transferencia,6,0.48,Creciente,Alta
2022-02-03,1047,Tecnología,5445.7,Efectivo,7,0.53,Estable,Alta
2022-02-24,1044,Materiales,6051.24,Transferencia,9,0.7,Creciente,Alta
2022-02-14,1053,Materiales,4704.26,Efectivo,3,0.97,Estable,Alta
2022-02-03,1099,Tecnología,5553.03,Cheque,2,0.43,Estable,Alta
2022-02-14,1099,Materiales,5037.88,Efectivo,5,0.41,Decreciente,Alta
2022-02-20,1084,Materiales,4777.27,Transferencia,1,0.37,Decreciente,Alta
2022-02-27,1045,Tecnología,5363.31,Transferencia,6,0.83,Estable,Alta
2022-02-06,1095,Materiales,4710.62,Cheque,9,0.16,Creciente,Alta
2022-02-18,1030,Materiales,5966.13,Transferencia,9,0.34,Creciente,Alta
2022-02-10,1036,Tecnología,5429.54,Cheque,7,0.72,Decreciente,Alta
2022-02-11,1015,Materiales,5595.11,Cheque,7,0.02,Decreciente,Alta
2022-02-04,1045,Servicios,4744.58,Transferencia,8,0.29,Creciente,Alta
2022-02-03,1045,Tecnología,4729.98,Efectivo,2,0.64,Creciente,Alta
2022-02-11,1077,Logística,5710.66,Cheque,6,0.19,Creciente,Alta
2022-02-22,1087,Materiales,6598.39,Efectivo,5,0.3,Decreciente,Alta
2022-02-10,1088,Logística,4633.78,Transferencia,5,0.49,Creciente,Alta
2022-02-10,1060,Materiales,5052.63,Efectivo,3,0.42,Decreciente,Alta
2022-02-15,1045,Servicios,6342.96,Efectivo,3,0.11,Estable,Alta
2022-02-20,1050,Tecnología,4580.77,Efectivo,6,0.94,Estable,Alta
