ID_transaccion,proveedor_id,fecha_factura,fecha_vencimiento,monto,condiciones_pago,estado_pago,dias_credito,descuento_pronto_pago,penalizacion_mora,metodo_pago,aprobador
3200,1085,2022-02-22,2023-11-07,8505.53,90 días,Pagado,90,5,2,Transferencia,Charlie
3201,1048,2022-01-14,2023-03-23,4492.09,90 días,Pagado,30,0,2,Transferencia,Alice
3202,1016,2022-02-15,2023-11-24,9195.6,60 días,Retrasado,60,10,2,Efectivo,Bob
3203,1097,2022-07-01,2023-11-11,4459.7,60 días,Pagado,60,5,0,Cheque,David
3204,1069,2022-10-11,2023-03-30,5532.92,30 días,Retrasado,60,10,0,Transferencia,Alice
3205,1069,2022-02-17,2023-10-24,7983.23,60 días,Retrasado,90,5,0,Cheque,Bob
3206,1097,2022-11-02,2023-10-12,5872.37,90 días,Retrasado,60,10,0,Efectivo,Alice
3207,1064,2022-11-03,2023-04-29,9606.16,60 días,Pagado,90,10,0,Efectivo,Charlie
3208,1073,2022-06-16,2023-02-15,6637.32,30 días,Pagado,30,0,0,Transferencia,Alice
3209,1084,2022-07-17,2023-07-31,5274.82,90 días,Retrasado,60,10,1,Efectivo,Alice
3210,1004,2022-01-07,2023-09-26,333.56,60 días,Retrasado,30,0,2,Transferencia,Charlie
3211,1001,2022-05-30,2023-09-09,4195.96,60 días,Pendiente,60,10,1,Transferencia,Charlie
3212,1021,2022-07-31,2023-04-22,3062.56,30 días,Retrasado,30,10,0,Transferencia,David
3213,1056,2022-07-18,2023-10-31,7506.25,90 días,Retrasado,90,5,2,Transferencia,David
3214,1065,2022-02-13,2023-09-01,2161.95,30 días,Pendiente,60,5,2,Transferencia,Bob
3215,1073,2022-10-14,2023-08-26,2131.68,90 días,Retrasado,90,5,2,Efectivo,David
3216,1097,2022-05-05,2023-05-24,1976.24,90 días,Retrasado,90,10,1,Transferencia,David
3217,1015,2022-10-20,2023-01-09,1343.59,60 días,Retrasado,30,10,2,Cheque,Bob
3218,1050,2022-09-24,2023-08-09,3178.97,30 días,Pendiente,60,0,0,Transferencia,Alice
3219,1038,2022-03-28,2023-05-08,8870.63,30 días,Pagado,90,0,0,Transferencia,Alice
3220,1085,2022-12-17,2023-05-08,7771.79,30 días,Retrasado,30,0,1,Transferencia,Alice
3221,1075,2022-07-14,2023-06-18,7378.99,90 días,Pendiente,30,5,1,Efectivo,Charlie
3222,1087,2022-03-28,2023-08-12,7993.63,30 días,Retrasado,30,5,0,Cheque,Bob
3223,1039,2022-03-13,2023-10-25,2767.24,90 días,Pendiente,60,0,1,Cheque,Alice
3224,1037,2022-05-18,2023-04-25,8885.67,30 días,Retrasado,60,10,2,Cheque,David
3225,1059,2022-06-04,2023-10-31,1459.3,30 días,Pendiente,30,5,1,Efectivo,David
3226,1058,2022-05-18,2023-03-19,3429.82,60 días,Pagado,60,5,2,Efectivo,David
3227,1009,2022-09-10,2023-10-22,5908.81,30 días,Pagado,30,0,2,Transferencia,Bob
3228,1098,2022-03-16,2023-01-04,1118.76,60 días,Pagado,60,5,2,Efectivo,Bob
3229,1063,2022-02-02,2023-08-03,7328.29,60 días,Retrasado,60,0,2,Cheque,David
3230,1062,2022-03-27,2023-01-24,3933.74,90 días,Pendiente,30,5,2,Cheque,Charlie
3231,1048,2022-08-11,2023-01-22,7865.62,30 días,Retrasado,30,10,0,Efectivo,Charlie
3232,1063,2022-05-22,2023-08-30,4979.67,30 días,Retrasado,60,10,0,Efectivo,Alice
3233,1031,2022-08-04,2023-09-17,1890.66,30 días,Pendiente,30,5,0,Cheque,Alice
3234,1006,2022-06-03,2023-01-19,7374.14,60 días,Retrasado,30,0,2,Cheque,Alice
3235,1020,2022-09-05,2023-08-07,2596.23,30 días,Pendiente,30,5,1,Cheque,Alice
3236,1019,2022-02-09,2023-09-30,4959.02,90 días,Pendiente,30,0,1,Cheque,Alice
3237,1025,2022-07-04,2023-07-22,847.78,90 días,Pagado,60,5,2,Cheque,Bob
3238,1067,2022-05-09,2023-09-04,6216.88,30 días,Pagado,90,10,1,Efectivo,Bob
3239,1085,2022-05-07,2023-12-24,19161.566288879607,60 días,Pagado,60,10,2,Efectivo,Charlie
3240,1014,2022-11-17,2023-02-21,3848.87,90 días,Pendiente,30,5,1,Transferencia,Charlie
3241,1084,2022-09-11,2023-08-21,9548.79,90 días,Pagado,30,5,2,Transferencia,Bob
3242,1078,2022-11-01,2023-09-12,8754.27,60 días,Pendiente,60,5,1,Transferencia,Charlie
3243,1085,2022-11-12,2023-05-05,7108.62,90 días,Retrasado,30,10,1,Efectivo,David
3244,1091,2022-04-11,2023-02-13,7165.16,60 días,Pagado,60,10,0,Transferencia,Jane Smith
3245,1013,2022-08-23,2023-10-14,2598.78,90 días,Pendiente,90,0,1,Transferencia,David
3246,1026,2022-02-24,2023-01-08,6602.47,60 días,Pendiente,30,5,1,Efectivo,David
3247,1039,2022-03-11,2023-12-22,2062.24,90 días,Pendiente,90,5,2,Cheque,Alice
3248,1057,2022-06-05,2023-07-29,1525.63,30 días,Pendiente,90,10,1,Efectivo,Charlie
3249,1027,2022-01-04,2023-04-23,9994.73,90 días,Pagado,30,5,1,Efectivo,David
3250,1025,2022-07-22,2023-03-10,6261.52,90 días,Pagado,30,0,1,Cheque,Charlie
3251,1062,2022-06-20,2023-07-04,4366.78,30 días,Pagado,60,5,1,Transferencia,John Doe
3252,1065,2022-11-14,2023-06-02,2952.83,30 días,Pendiente,60,10,1,Efectivo,Bob
3253,1024,2022-07-14,2023-05-04,6078.81,30 días,Retrasado,30,5,0,Efectivo,Bob
3254,1002,2022-06-18,2023-11-29,590.98,30 días,Pendiente,60,10,1,Cheque,Alice
3255,1071,2022-08-14,2023-02-17,1037.34,60 días,Retrasado,90,0,2,Efectivo,Charlie
3256,1043,2022-06-21,2023-01-10,425.28,60 días,Pagado,90,0,2,Transferencia,Bob
3257,1096,2022-08-09,2023-09-04,5041.78,90 días,Pendiente,-30,5,1,Cheque,David
3258,1041,2022-11-30,2023-12-10,6046.01,90 días,Pendiente,60,5,1,Efectivo,David
3259,1098,2022-11-01,2023-06-07,718.55,90 días,Pagado,30,10,1,Transferencia,Alice
3260,1005,2022-03-11,2023-03-25,7240.12,60 días,Pendiente,90,0,0,Transferencia,David
3261,1038,2022-06-03,2023-12-28,2380.91,90 días,Retrasado,30,0,2,Efectivo,Charlie
3262,1051,2022-06-14,2023-08-25,6883.49,90 días,Retrasado,30,0,0,Transferencia,David
3263,1022,2022-11-05,2023-10-21,9820.78,60 días,Retrasado,30,0,0,Cheque,Alice
3264,1088,2022-12-22,2023-10-27,6941.95,90 días,Pendiente,30,5,1,Transferencia,Alice
3265,1049,2022-04-13,2023-01-14,8843.61,60 días,Pendiente,90,5,1,Cheque,David
3266,1042,2022-09-03,2023-08-22,9487.17,60 días,Retrasado,30,10,2,Cheque,Charlie
3267,1018,2022-06-10,2023-08-27,4918.84,30 días,Pendiente,30,0,1,Cheque,Bob
3268,1068,2022-04-01,2023-03-13,20142.330245729852,30 días,Retrasado,60,5,2,Efectivo,Charlie
3269,1050,2022-07-23,2023-12-28,8534.5,60 días,Pagado,30,5,0,Transferencia,Charlie
3270,1010,2022-06-13,2023-07-28,3630.43,60 días,Retrasado,60,0,2,Efectivo,Charlie
3271,1011,2022-05-30,2023-04-06,2687.83,30 días,Pagado,30,5,2,Efectivo,David
3272,1073,2022-12-22,2023-07-10,9471.33,90 días,Pagado,60,10,2,Cheque,Bob
3273,1007,2022-11-21,2023-11-18,7290.4,90 días,Pagado,30,10,0,Efectivo,Charlie
3274,1023,2022-09-09,2023-08-27,2274.85,90 días,Retrasado,60,0,0,Transferencia,Bob
3275,1091,2022-10-22,2023-12-28,4545.93,60 días,Retrasado,30,10,1,Efectivo,Alice
3276,1040,2022-05-05,2023-11-22,7984.87,30 días,Pendiente,30,5,1,Efectivo,Bob
3277,1035,2022-06-16,2023-01-02,5515.92,90 días,Pendiente,60,10,2,Cheque,David
3278,1084,2022-07-12,2023-11-19,6534.53,30 días,Pagado,30,5,2,Cheque,Alice
3279,1071,2022-05-24,2023-02-07,7562.31,30 días,Retrasado,30,0,0,Efectivo,Alice
3280,1054,2022-07-21,2023-07-18,6257.89,60 días,Pendiente,30,0,0,Cheque,Charlie
3281,1008,2022-07-06,2023-12-21,5446.79,90 días,Pendiente,30,5,0,Efectivo,Bob
3282,1046,2022-02-28,2023-06-21,7521.18,30 días,Pendiente,90,5,2,Transferencia,Alice
3283,1014,2022-10-16,2023-09-30,7302.87,60 días,Retrasado,30,10,2,Transferencia,Alice
3284,1047,2022-04-13,2023-01-18,6335.74,60 días,Pendiente,90,5,0,Cheque,Bob
3285,1081,2022-10-31,2023-06-02,3661.92,60 días,Pagado,90,0,2,Transferencia,Bob
3286,1041,2022-10-07,2023-08-08,4117.54,90 días,Retrasado,30,5,0,Transferencia,Alice
3287,1059,2022-04-03,2023-05-20,9707.34,90 días,Pendiente,60,10,1,Efectivo,Alice
3288,1083,2022-12-16,2023-12-25,1212.62,60 días,Pendiente,60,10,0,Cheque,Bob
3289,1069,2022-10-09,2023-11-11,2758.2,90 días,Retrasado,30,5,2,Transferencia,David
3290,1011,2022-01-14,2023-10-06,4974.78,90 días,Pendiente,90,10,2,Cheque,Bob
3291,1001,2022-08-25,2023-10-23,8383.62,30 días,Pendiente,60,10,2,Cheque,David
3292,1006,2022-12-29,2023-04-18,1720.39,60 días,Pagado,30,0,2,Cheque,Alice
3293,1079,2022-04-18,2023-12-18,2841.85,60 días,Retrasado,30,5,0,Transferencia,Charlie
3294,1002,2022-08-13,2023-02-12,751.4,90 días,Pendiente,90,0,0,Cheque,Bob
3295,1002,2022-05-30,2023-11-15,7089.25,60 días,Retrasado,60,0,1,Cheque,Alice
3296,1026,2022-12-21,2023-06-22,2458.27,60 días,Retrasado,30,10,0,Efectivo,Alice
3297,1039,2022-02-05,2023-01-30,3947.88,60 días,Pagado,60,0,1,Efectivo,Charlie
3298,1032,2022-07-29,2023-09-22,4492.64,90 días,Pagado,30,5,0,Efectivo,Bob
3299,1091,2022-12-11,2023-12-13,8924.01,90 días,Retrasado,30,5,0,Efectivo,Alice
3300,1000,2022-09-13,2023-07-07,4172.17,90 días,Pagado,30,5,2,Cheque,David
3301,1007,2022-03-13,2023-01-28,1537.73,30 días,Pagado,-90,0,1,Efectivo,Charlie
3302,1031,2022-11-21,2023-02-27,5290.72,60 días,Pendiente,90,5,2,Efectivo,David
3303,1047,2022-06-05,2023-07-17,9633.28,30 días,Pagado,90,5,2,Transferencia,Bob
3304,1003,2022-05-04,2023-07-08,6116.09,90 días,Pagado,60,0,0,Efectivo,David
3305,1093,2022-05-10,2023-08-28,9835.53,30 días,Pendiente,90,0,0,Efectivo,Charlie
3306,1069,2022-12-04,2023-11-14,8426.96,60 días,Pendiente,90,0,1,Transferencia,Alice
3307,1018,2022-03-20,2023-01-22,456.06,60 días,Retrasado,60,0,1,Cheque,Charlie
3308,1031,2022-08-05,2023-07-08,6618.16,90 días,Pagado,60,10,0,Cheque,Alice
3309,1008,2022-07-13,2023-07-08,2938.99,90 días,Pendiente,60,0,1,Transferencia,Alice
3310,1011,2022-02-07,2023-04-01,5640.21,30 días,Pagado,60,0,0,Transferencia,David
3311,1010,2022-08-18,2023-11-29,2865.52,90 días,Retrasado,90,5,0,Cheque,Charlie
3312,1045,2022-11-03,2023-10-15,3553.82,30 días,Pagado,90,5,0,Efectivo,Charlie
3313,1015,2022-09-03,2023-12-28,9239.37,60 días,Pagado,60,0,1,Transferencia,Alice
3314,1000,2022-10-26,2023-02-05,2145.77,60 días,Pagado,90,0,2,Transferencia,Charlie
3315,1062,2022-07-25,2023-10-16,8753.68,60 días,Pendiente,30,0,1,Transferencia,Bob
3316,1020,2022-10-01,2023-12-31,401.53,60 días,Pendiente,90,5,2,Cheque,Bob
3317,1029,2022-09-17,2023-04-16,999.68,60 días,Retrasado,30,5,1,Cheque,David
3318,1012,2022-12-21,2023-03-13,8561.28,30 días,Pagado,60,0,2,Cheque,David
3319,1033,2022-08-03,2023-06-22,6342.5,60 días,Retrasado,60,5,2,Cheque,Charlie
3320,1003,2022-10-06,2023-05-04,7497.64,30 días,Retrasado,-90,5,1,Cheque,David
3321,1027,2022-01-19,2023-10-05,2173.23,60 días,Pendiente,60,0,1,Efectivo,Charlie
3322,1094,2022-07-04,2023-03-01,5417.13,30 días,Pagado,90,5,2,Efectivo,David
3323,1058,2022-12-26,2023-11-30,7398.47,30 días,Pagado,90,0,0,Cheque,Bob
3324,1026,2022-10-02,2023-09-03,6310.41,30 días,Retrasado,90,10,2,Cheque,Alice
3325,1068,2022-11-01,2023-10-26,4769.82,90 días,Pagado,90,10,2,Cheque,Alice
3326,1024,2022-11-23,2023-12-27,9601.86,30 días,Pendiente,30,10,0,Transferencia,Bob
3327,1002,2022-02-13,2023-04-19,6793.96,30 días,Retrasado,30,5,2,Transferencia,Alice
3328,1096,2022-02-25,2023-04-27,9086.73,60 días,Retrasado,60,10,0,Cheque,Charlie
3329,1067,2022-05-08,2023-06-15,7324.73,30 días,Pendiente,30,5,0,Cheque,Charlie
3330,1024,2022-12-03,2023-07-01,7381.09,30 días,Pendiente,60,0,1,Transferencia,Bob
3331,1019,2022-12-07,2023-05-18,892.18,90 días,Pendiente,60,10,2,Transferencia,Bob
3332,1033,2022-07-01,2023-09-16,3658.7,60 días,Pendiente,90,5,2,Transferencia,Bob
3333,1025,2022-03-27,2023-12-16,8597.86,90 días,Pendiente,90,10,0,Transferencia,Bob
3334,1004,2022-11-28,2023-08-06,2402.78,90 días,Pendiente,90,5,2,Transferencia,Alice
3335,1098,2022-11-10,2023-05-23,1243.51,90 días,Retrasado,90,5,0,Cheque,Alice
3336,1060,2022-01-23,2023-01-29,3328.45,30 días,Pagado,90,0,2,Cheque,Alice
3337,1091,2022-10-16,2023-02-03,2282.34,90 días,Pagado,90,5,2,Transferencia,Charlie
3338,1092,2022-11-27,2023-07-11,9260.35,90 días,Retrasado,30,5,0,Cheque,David
3339,1008,2022-12-13,2023-06-27,8692.87,60 días,Pagado,60,10,0,Transferencia,Charlie
3340,1049,2022-11-28,2023-08-21,5046.86,60 días,Pagado,60,0,2,Transferencia,David
3341,1005,2022-07-24,2023-09-07,707.3,60 días,Retrasado,-90,5,2,Transferencia,Bob
3342,1082,2022-06-19,2023-09-15,7174.17,60 días,Pagado,30,10,0,Cheque,Bob
3343,1059,2022-08-09,2023-09-28,6271.78,90 días,Pagado,90,0,1,Cheque,Alice
3344,1043,2022-02-24,2023-03-05,9708.49,60 días,Retrasado,30,5,1,Cheque,Alice
3345,1010,2022-01-06,2023-08-30,5633.64,30 días,Pagado,30,10,2,Cheque,David
3346,1065,2022-02-20,2023-12-31,3430.3,90 días,Pendiente,60,0,2,Efectivo,David
3347,1046,2022-05-13,2023-10-01,11043.728280852161,60 días,Retrasado,60,0,2,Transferencia,Alice
3348,1072,2022-04-24,2023-12-15,9794.71,90 días,Pagado,30,0,0,Transferencia,Bob
3349,1084,2022-09-19,2023-10-01,6993.99,60 días,Pagado,60,0,2,Cheque,Alice
3350,1087,2022-09-23,2023-05-31,6752.56,90 días,Pendiente,30,5,2,Cheque,Bob
3351,1097,2022-10-13,2023-08-21,2482.75,60 días,Retrasado,30,5,2,Efectivo,Bob
3352,1085,2022-10-25,2023-11-15,7461.66,30 días,Retrasado,30,0,1,Transferencia,Charlie
3353,1002,2022-12-19,2023-07-09,18033.2490869381,60 días,Pagado,60,0,2,Transferencia,Charlie
3354,1075,2022-10-22,2023-12-12,3241.16,90 días,Pendiente,90,5,2,Cheque,David
3355,1091,2022-04-24,2023-12-22,4888.77,90 días,Pendiente,60,10,0,Cheque,Bob
3356,1029,2022-08-17,2023-02-04,3016.57,30 días,Pendiente,90,0,1,Efectivo,Alice
3357,1089,2022-07-11,2023-04-08,2661.18,90 días,Pendiente,60,5,0,Transferencia,Bob
3358,1020,2022-07-20,2023-08-24,356.37,30 días,Pendiente,60,5,2,Efectivo,David
3359,1027,2022-08-26,2023-02-15,2923.6,90 días,Pendiente,90,10,2,Transferencia,Bob
3360,1089,2022-12-14,2023-02-12,5584.3,90 días,Retrasado,30,5,2,Cheque,Bob
3361,1061,2022-10-29,2023-07-21,115.85,30 días,Pagado,90,0,2,Efectivo,David
3362,1032,2022-12-20,2023-04-03,2903.87,90 días,Pagado,30,5,2,Cheque,Bob
3363,1084,2022-09-14,2023-05-29,8825.96,90 días,Pendiente,30,0,0,Transferencia,Charlie
3364,1034,2022-03-19,2023-02-10,5977.12,30 días,Retrasado,60,5,2,Transferencia,David
3365,1051,2022-06-26,2023-02-26,6117.84,60 días,Retrasado,60,0,2,Efectivo,Charlie
3366,1033,2022-01-13,2023-03-27,4093.31,30 días,Pendiente,60,0,1,Cheque,David
3367,1040,2022-09-05,2023-05-23,6797.07,90 días,Pagado,60,5,1,Transferencia,Bob
3368,1050,2022-02-23,2023-02-28,1980.33,60 días,Pendiente,60,0,2,Transferencia,Charlie
3369,1046,2022-06-01,2023-12-24,8205.59,60 días,Retrasado,90,5,2,Efectivo,Charlie
3370,1081,2022-08-01,2023-03-18,1255.22,60 días,Pendiente,90,5,2,Efectivo,Alice
3371,1057,2022-02-13,2023-09-13,6594.41,30 días,Pagado,90,5,2,Cheque,Charlie
3372,1074,2022-03-01,2023-03-20,3477.38,60 días,Pagado,90,0,2,Efectivo,Charlie
3373,1056,2022-03-14,2023-04-16,7500.38,60 días,Retrasado,60,5,2,Transferencia,Bob
3374,1022,2022-06-28,2023-09-25,5542.67,60 días,Pendiente,90,10,0,Cheque,Charlie
3375,1047,2022-06-09,2023-11-19,4578.3,90 días,Pendiente,90,0,0,Cheque,Charlie
3376,1021,2022-06-25,2023-01-13,1777.28,30 días,Retrasado,30,10,0,Cheque,Charlie
3377,1016,2022-08-22,2023-06-01,18008.767401753896,30 días,Pendiente,60,10,1,Transferencia,Bob
3378,1068,2022-04-16,2023-08-03,9750.22,90 días,Retrasado,90,10,2,Efectivo,David
3379,1010,2022-09-24,2023-12-17,8273.47,60 días,Pendiente,90,10,1,Cheque,Bob
3380,1093,2022-09-05,2023-10-06,694.08,90 días,Pagado,90,5,1,Transferencia,Charlie
3381,1014,2022-06-28,2023-03-10,3824.67,90 días,Retrasado,60,10,1,Efectivo,David
3382,1090,2022-09-01,2023-09-01,9263.27,60 días,Pendiente,90,0,0,Cheque,Bob
3383,1034,2022-02-19,2023-06-28,5080.13,60 días,Pendiente,30,10,2,Efectivo,Bob
3384,1032,2022-08-13,2023-08-05,6654.91,30 días,Pendiente,60,10,2,Efectivo,David
3385,1083,2022-12-23,2023-08-17,9134.73,60 días,Retrasado,30,10,1,Efectivo,Alice
3386,1015,2022-08-20,2023-11-28,8750.57,90 días,Pagado,60,5,0,Transferencia,Charlie
3387,1033,2022-06-13,2023-01-12,5068.02,90 días,Pendiente,90,10,1,Cheque,Alice
3388,1065,2022-02-04,2023-05-31,4432.7,60 días,Retrasado,60,10,1,Cheque,Charlie
3389,1098,2022-06-03,2023-04-08,3462.96,30 días,Pendiente,60,10,2,Cheque,Jane Smith
3390,1039,2022-01-23,2023-02-03,7218.29,90 días,Pagado,60,0,0,Transferencia,Alice
3391,1027,2022-12-30,2023-01-13,2941.17,60 días,Pagado,30,5,2,Efectivo,Alice
3392,1046,2022-02-28,2023-04-30,2573.89,30 días,Pagado,60,5,1,Transferencia,Charlie
3393,1038,2022-01-12,2023-09-25,3626.87,30 días,Retrasado,90,5,2,Cheque,David
3394,1069,2022-06-25,2023-11-28,1854.43,90 días,Pendiente,60,0,1,Efectivo,David
3395,1072,2022-11-28,2023-06-22,6981.69,90 días,Retrasado,60,10,0,Transferencia,Alice
3396,1019,2022-02-25,2023-07-31,6200.78,30 días,Pendiente,90,0,2,Transferencia,Alice
3397,1000,2022-12-13,2023-10-25,4880.5,30 días,Retrasado,90,5,2,Transferencia,Bob
3398,1071,2022-03-26,2023-06-26,3964.23,30 días,Pendiente,30,5,2,Transferencia,David
3399,1086,2022-05-05,2023-12-03,9099.72,60 días,Retrasado,90,5,2,Efectivo,David
3400,1062,2022-09-22,2023-11-28,388.33,90 días,Pendiente,90,0,2,Transferencia,Charlie
3401,1066,2022-03-31,2023-06-18,7714.17,30 días,Retrasado,90,5,0,Efectivo,Bob
3402,1003,2022-10-10,2023-09-07,9028.9,90 días,Pagado,60,10,0,Transferencia,Charlie
3403,1057,2022-03-23,2023-11-01,4518.91,90 días,Retrasado,30,0,2,Cheque,Bob
3404,1024,2022-06-19,2023-12-08,11156.972434264118,90 días,Pagado,90,10,1,Transferencia,David
3405,1046,2022-10-14,2023-12-24,9450.19,30 días,Pagado,90,5,1,Transferencia,Charlie
3406,1037,2022-08-07,2023-09-30,2201.55,60 días,Pendiente,90,5,2,Cheque,Bob
3407,1014,2022-08-25,2023-10-09,5249.33,30 días,Pagado,60,0,2,Efectivo,Charlie
3408,1062,2022-04-29,2023-08-17,4799.74,90 días,Pagado,60,10,0,Transferencia,Bob
3409,1020,2022-07-27,2023-08-24,2658.09,30 días,Pendiente,30,0,0,Transferencia,Alice
3410,1098,2022-11-19,2023-06-06,8204.07,30 días,Retrasado,30,10,2,Cheque,Unauthorized User
3411,1056,2022-04-05,2023-10-19,9006.05,90 días,Retrasado,60,5,2,Efectivo,Alice
3412,1052,2022-04-06,2023-03-10,7841.13,90 días,Pagado,90,0,1,Cheque,Bob
3413,1045,2022-11-24,2023-06-07,2034.05,30 días,Retrasado,90,0,0,Transferencia,Charlie
3414,1013,2022-12-03,2023-03-30,958.81,30 días,Pagado,30,10,2,Efectivo,Bob
3415,1099,2022-08-10,2023-05-15,6093.9,30 días,Retrasado,90,5,0,Transferencia,Unauthorized User
3416,1075,2022-07-22,2023-04-28,665.24,30 días,Retrasado,60,5,2,Cheque,Alice
3417,1016,2022-01-15,2023-09-06,6760.98,60 días,Retrasado,30,10,2,Transferencia,Charlie
3418,1038,2022-11-11,2023-07-11,5351.2,30 días,Pagado,60,10,2,Cheque,David
3419,1008,2022-04-12,2023-05-29,6661.58,60 días,Pendiente,60,10,2,Cheque,Bob
3420,1098,2022-08-19,2023-01-26,5942.69,90 días,Retrasado,90,10,1,Efectivo,Alice
3421,1076,2022-10-31,2023-03-18,4284.76,60 días,Retrasado,60,10,2,Cheque,David
3422,1078,2022-08-08,2023-07-01,2088.68,90 días,Retrasado,60,5,1,Efectivo,Alice
3423,1081,2022-07-19,2023-05-27,3126.45,60 días,Pagado,90,5,1,Efectivo,Alice
3424,1096,2022-01-03,2023-08-23,5292.56,90 días,Pendiente,60,0,2,Efectivo,Alice
3425,1005,2022-12-27,2023-03-28,6553.49,30 días,Pagado,90,5,0,Efectivo,Bob
3426,1090,2022-04-20,2023-11-14,19268.321570821783,60 días,Retrasado,60,10,0,Efectivo,David
3427,1022,2022-04-16,2023-03-25,17795.013799741035,60 días,Pagado,90,5,2,Cheque,Bob
3428,1058,2022-05-23,2023-10-03,9729.62,90 días,Retrasado,-90,5,2,Cheque,Bob
3429,1090,2022-12-27,2023-05-28,2929.83,90 días,Retrasado,30,5,2,Efectivo,Charlie
3430,1097,2022-02-02,2023-04-05,804.0,60 días,Pagado,60,0,0,Cheque,David
3431,1045,2022-10-23,2023-04-01,3522.0,90 días,Retrasado,60,0,0,Efectivo,Charlie
3432,1037,2022-02-22,2023-12-30,7458.62,30 días,Retrasado,30,10,2,Cheque,John Doe
3433,1013,2022-10-02,2023-12-22,4437.31,60 días,Pendiente,90,10,0,Efectivo,David
3434,1099,2022-04-06,2023-12-09,8196.11,30 días,Pagado,90,0,1,Transferencia,David
3435,1071,2022-07-07,2023-03-21,5538.33,60 días,Pagado,30,5,0,Transferencia,Bob
3436,1061,2022-06-16,2023-03-25,9304.94,30 días,Retrasado,30,5,0,Efectivo,Alice
3437,1034,2022-04-11,2023-05-03,9483.85,60 días,Retrasado,90,0,2,Cheque,Bob
3438,1018,2022-08-23,2023-03-02,786.11,90 días,Pagado,90,10,1,Efectivo,Charlie
3439,1029,2022-02-28,2023-01-23,4618.49,60 días,Pagado,30,5,2,Cheque,Alice
3440,1077,2022-05-15,2023-06-13,6135.92,30 días,Pagado,60,10,0,Efectivo,Bob
3441,1083,2022-12-10,2023-10-23,2633.14,60 días,Retrasado,90,5,1,Efectivo,Bob
3442,1024,2022-09-08,2023-03-07,4130.06,30 días,Pendiente,30,10,2,Cheque,Unauthorized User
3443,1039,2022-09-28,2023-08-15,6809.05,30 días,Pendiente,60,5,0,Cheque,Alice
3444,1087,2022-11-24,2023-05-15,2344.67,30 días,Retrasado,60,10,1,Efectivo,Charlie
3445,1013,2022-06-10,2023-07-10,6059.62,90 días,Retrasado,60,10,2,Transferencia,David
3446,1025,2022-11-02,2023-04-06,7004.73,60 días,Retrasado,60,10,1,Transferencia,Bob
3447,1086,2022-07-18,2023-04-17,995.91,30 días,Pagado,30,0,0,Transferencia,Alice
3448,1021,2022-11-09,2023-10-16,5025.54,90 días,Retrasado,90,10,2,Transferencia,David
3449,1047,2022-07-20,2023-12-30,2704.49,30 días,Pagado,60,0,0,Transferencia,Bob
3450,1082,2022-10-28,2023-01-19,7271.42,60 días,Pendiente,60,0,1,Cheque,Alice
3451,1050,2022-02-28,2023-12-08,1976.6,90 días,Retrasado,30,10,0,Transferencia,Charlie
3452,1002,2022-06-28,2023-06-13,8933.16,30 días,Retrasado,60,0,1,Cheque,Bob
3453,1041,2022-06-30,2023-06-27,4366.32,30 días,Pagado,30,0,2,Transferencia,Alice
3454,1018,2022-08-23,2023-03-18,2060.23,30 días,Pagado,30,0,0,Cheque,Bob
3455,1072,2022-11-13,2023-07-11,4436.42,60 días,Pagado,90,5,2,Transferencia,Alice
3456,1027,2022-03-30,2023-08-19,4146.56,90 días,Pendiente,60,10,2,Transferencia,Charlie
3457,1083,2022-12-11,2023-10-05,4346.3,90 días,Pendiente,90,0,2,Cheque,Charlie
3458,1044,2022-12-28,2023-03-26,5897.06,90 días,Retrasado,30,10,2,Cheque,Alice
3459,1070,2022-06-02,2023-10-02,5259.62,30 días,Retrasado,60,0,0,Efectivo,David
3460,1077,2022-11-11,2023-06-05,1582.79,90 días,Pagado,30,10,0,Transferencia,Charlie
3461,1062,2022-10-30,2023-03-05,749.23,30 días,Pendiente,30,0,2,Transferencia,Bob
3462,1072,2022-02-13,2023-01-14,7321.21,60 días,Retrasado,30,5,2,Cheque,Charlie
3463,1018,2022-12-11,2023-07-28,5641.2,90 días,Pagado,60,5,1,Cheque,Bob
3464,1046,2022-03-10,2023-09-14,3654.11,30 días,Pagado,30,5,2,Transferencia,Charlie
3465,1013,2022-06-10,2023-03-17,8102.74,90 días,Pendiente,30,0,1,Transferencia,Charlie
3466,1037,2022-03-02,2023-08-24,3941.78,90 días,Pendiente,60,10,1,Cheque,Bob
3467,1052,2022-05-03,2023-06-14,7980.05,60 días,Retrasado,90,0,2,Cheque,Charlie
3468,1060,2022-06-06,2023-03-22,3126.99,90 días,Retrasado,30,5,0,Transferencia,Bob
3469,1035,2022-03-01,2023-01-04,821.17,60 días,Pagado,90,0,1,Cheque,Bob
3470,1039,2022-04-04,2023-10-08,9333.13,90 días,Pagado,90,10,0,Cheque,Charlie
3471,1080,2022-07-11,2023-09-18,4006.06,90 días,Pagado,90,5,2,Transferencia,Charlie
3472,1029,2022-12-22,2023-06-20,7947.66,90 días,Retrasado,90,0,2,Efectivo,Bob
3473,1008,2022-03-14,2023-11-29,2863.53,90 días,Pendiente,90,10,2,Cheque,Alice
